PROXIMITY_UUID,MAJOR,MINOR,MSD_POWER,Latitude,Longitude, Floor, height
00000000-FCA9-1001-B000-001C4D7C7E1F,10,14,-77,33.942498,130.79624,1
00000000-FCA9-1001-B000-001C4D7C7E1F,10,15,-77,33.942415,130.796392,1
00000000-FCA9-1001-B000-001C4D7C7E1F,10,1,-77,33.942664,130.796163,1
00000000-FCA9-1001-B000-001C4D7C7E1F,10,2,-77,33.942683,130.796413,1
00000000-FCA9-1001-B000-001C4D7C7E1F,10,3,-77,33.942674,130.796475,1 
00000000-FCA9-1001-B000-001C4D7C7E1F,10,21,-77,33.942664,130.796243,1
00000000-FCA9-1001-B000-001C4D7C7E1F,10,22,-77,33.942446,130.796449,1 
,,,,,,
Coordinates of beacons should be in a decimal format. Please set the format of lat/lon in Tools/Options of Google Earth menu,,,,,,
